Finished Part Code,Finished Old Code,Finished Item Name,Raw Casting Part Code,Raw Casting Old Code,Raw Casting Name,Step No,Process Short Code,Process Name,Estimated Days,Vendors,Vendor Names,Remarks
4010100300,A-10259,SUN GEAR - 110 TON (MODULE-3 TEETH-178),4001006300,11208,SUN GEAR - 90 TON (MODULE-3 TEETH-159) (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4010100300,A-10259,SUN GEAR - 110 TON (MODULE-3 TEETH-178),4001006300,11208,SUN GEAR - 90 TON (MODULE-3 TEETH-159) (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,,,TIE BAR NUT M70 X 3 - 110 TON TOGGLE (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,,,TIE BAR NUT M70 X 3 - 110 TON TOGGLE (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,,,TIE BAR NUT M70 X 3 - 110 TON TOGGLE (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,,,TIE BAR NUT M70 X 3 - 110 TON TOGGLE (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,,,TIE BAR NUT M70 X 3 - 110 TON TOGGLE (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4030100200,A-10247,GEAR NUT SPACER - 110 TON,,,GEAR NUT SPACER - 110 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4030100200,A-10247,GEAR NUT SPACER - 110 TON,,,GEAR NUT SPACER - 110 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4030100200,A-10247,GEAR NUT SPACER - 110 TON,,,GEAR NUT SPACER - 110 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4030100200,A-10247,GEAR NUT SPACER - 110 TON,,,GEAR NUT SPACER - 110 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4030100200,A-10247,GEAR NUT SPACER - 110 TON,,,GEAR NUT SPACER - 110 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,,,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,,,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,,,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,,,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,,,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,,,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,,,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,,,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,,,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,,,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,,,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,,,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,,,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,,,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,,,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013000,A-10183,END PLATE - 140 TON,4001002300,11203,END PLATE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013000,A-10183,END PLATE - 140 TON,4001002300,11203,END PLATE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013000,A-10183,END PLATE - 140 TON,4001002300,11203,END PLATE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013000,A-10183,END PLATE - 140 TON,4001002300,11203,END PLATE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013000,A-10183,END PLATE - 140 TON,4001002300,11203,END PLATE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013100,A-10178,CROSS HEAD - 140 TON,4001003600,11204,CROSS HEAD - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013100,A-10178,CROSS HEAD - 140 TON,4001003600,11204,CROSS HEAD - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013100,A-10178,CROSS HEAD - 140 TON,4001003600,11204,CROSS HEAD - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013100,A-10178,CROSS HEAD - 140 TON,4001003600,11204,CROSS HEAD - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013100,A-10178,CROSS HEAD - 140 TON,4001003600,11204,CROSS HEAD - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013200,A-10173,CROSS HEAD LINK - 140 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013200,A-10173,CROSS HEAD LINK - 140 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013200,A-10173,CROSS HEAD LINK - 140 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013200,A-10173,CROSS HEAD LINK - 140 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013200,A-10173,CROSS HEAD LINK - 140 TON,4001004200,11207,CROSS HEAD LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013300,A-10153,BINARY LINK - 140 TON,4001004800,11205,BINARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013300,A-10153,BINARY LINK - 140 TON,4001004800,11205,BINARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013300,A-10153,BINARY LINK - 140 TON,4001004800,11205,BINARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013300,A-10153,BINARY LINK - 140 TON,4001004800,11205,BINARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013300,A-10153,BINARY LINK - 140 TON,4001004800,11205,BINARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013400,A-10163,TERNARY LINK - 140 TON,4001005400,11206,TERNARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013400,A-10163,TERNARY LINK - 140 TON,4001005400,11206,TERNARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013400,A-10163,TERNARY LINK - 140 TON,4001005400,11206,TERNARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013400,A-10163,TERNARY LINK - 140 TON,4001005400,11206,TERNARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013400,A-10163,TERNARY LINK - 140 TON,4001005400,11206,TERNARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013500,A-10162,TERNARY LINK RH - 140 TON,,,TERNARY LINK RH - 140 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013500,A-10162,TERNARY LINK RH - 140 TON,,,TERNARY LINK RH - 140 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013500,A-10162,TERNARY LINK RH - 140 TON,,,TERNARY LINK RH - 140 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013500,A-10162,TERNARY LINK RH - 140 TON,,,TERNARY LINK RH - 140 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013500,A-10162,TERNARY LINK RH - 140 TON,,,TERNARY LINK RH - 140 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013600,A-10164,TERNARY LINK LH - 140 TON,,,TERNARY LINK LH - 140 TON (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013600,A-10164,TERNARY LINK LH - 140 TON,,,TERNARY LINK LH - 140 TON (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013600,A-10164,TERNARY LINK LH - 140 TON,,,TERNARY LINK LH - 140 TON (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013600,A-10164,TERNARY LINK LH - 140 TON,,,TERNARY LINK LH - 140 TON (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013600,A-10164,TERNARY LINK LH - 140 TON,,,TERNARY LINK LH - 140 TON (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013700,A-10253,GEAR NUT RETAINER - 140 TON,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013700,A-10253,GEAR NUT RETAINER - 140 TON,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013700,A-10253,GEAR NUT RETAINER - 140 TON,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013700,A-10253,GEAR NUT RETAINER - 140 TON,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013700,A-10253,GEAR NUT RETAINER - 140 TON,4001006900,11210,GEAR NUT RETAINER - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,,,TIE BAR Ø80 - 140 TON TOGGLE (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,,,TIE BAR Ø80 - 140 TON TOGGLE (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,,,TIE BAR Ø80 - 140 TON TOGGLE (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,,,TIE BAR Ø80 - 140 TON TOGGLE (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,,,TIE BAR Ø80 - 140 TON TOGGLE (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
